-1.5012,-0.56104,1.0507,-0.62535,0.44175,1
0.5081,-0.92075,-1.662,-0.40256,0.81579,4
-0.96536,0.15838,0.86277,1.0152,0.96541,4
-1.0993,0.15838,0.74534,0.63036,1.2646,4
-1.5012,-0.74089,1.4499,-0.56459,0.21733,4
-1.0993,1.2375,-0.12367,1.5418,0.06771,4
-1.3672,1.0577,1.356,0.063264,1.0402,4
-0.69746,-0.021475,0.61616,-0.6456,0.81579,4
-0.69746,1.0577,1.0154,-0.32155,0.21733,4
-1.2333,-0.20133,-2.4136,-0.72661,-0.081906,4
-1.3672,-1.2805,-2.2022,-0.72661,0.14252,4
-1.5012,-1.1006,-0.37028,-0.72661,-0.9048,4
-1.7691,-0.56104,-1.0162,-0.72661,-0.60556,4
-0.96536,1.7771,-1.3567,1.0962,1.2646,4
-0.83141,0.8778,-0.041465,-0.68611,1.0402,4
-0.96536,-0.56104,-0.26459,-0.68611,0.96541,4
-0.83141,0.15838,0.22863,-0.17977,1.1898,4
-1.0993,-0.92075,1.4969,-0.72661,1.115,4
-0.96536,1.2375,-1.0396,-0.017749,1.0402,4
-0.69746,1.4174,-1.1101,7.3949,1.3395,4
-0.69746,-0.56104,0.80406,-0.017749,1.115,4
-0.16165,1.2375,-0.2411,3.8101,1.4143,4
-0.16165,1.0577,0.41653,-0.46332,0.51656,4
-0.69746,-0.38118,-0.41725,0.87339,1.2646,4
-0.69746,0.51809,0.18166,-0.36205,1.1898,4
-0.69746,1.7771,0.028995,0.10377,1.115,4
-0.96536,1.0577,-2.3549,-0.68611,0.66618,4
-0.2956,1.2375,0.040739,0.42782,1.115,4
-0.2956,1.7771,0.14643,2.3114,1.3395,4
-0.56351,1.7771,0.34607,1.4405,0.51656,4
-0.42955,1.5972,0.18166,0.65061,1.1898,4
-0.69746,0.8778,0.72185,-0.70636,0.21733,4
-0.2956,0.15838,0.13469,0.2658,1.3395,4
-0.16165,-0.20133,0.18166,-0.3418,1.2646,4
-0.2956,-0.56104,0.39304,-0.72661,0.8906,4
-0.42955,-0.38118,0.0055086,-0.72661,0.96541,4
-0.56351,-0.92075,-0.38202,-0.70636,1.115,4
-0.42955,-0.20133,-0.12367,-0.70636,0.81579,4
-0.2956,-0.021475,-0.1589,-0.56459,1.1898,4
-0.83141,-1.2805,1.1094,-0.72661,0.29214,4
-0.96536,-1.82,-1.2628,-0.72661,-0.60556,4
-1.0993,-0.74089,-0.076695,-0.6456,0.74099,4
-1.3672,0.33823,-1.2863,-0.30129,0.29214,4
-1.3672,-1.1006,-0.14715,-0.48357,0.59137,4
-1.3672,0.69794,0.71011,0.46833,1.3395,4
-1.6351,-0.56104,1.5439,-0.72661,0.81579,4
-1.7691,-1.2805,-0.93396,-0.72661,-0.23152,4
-1.6351,0.33823,-0.79304,-0.66585,0.06771,4
-1.903,1.9569,-1.0749,0.99491,0.8906,4
-1.5012,0.33823,-1.5094,-0.58484,0.81579,4
-1.5012,0.15838,-1.4859,-0.40256,0.8906,4
-1.5012,-0.021475,-0.84001,0.46833,1.4891,4
-1.7691,-0.92075,-1.5094,-0.52408,0.8906,4
-1.5012,-0.56104,-1.3685,-0.54433,1.0402,4
-1.7691,-0.92075,-0.76955,-0.72661,1.115,4
-1.3672,1.2375,-0.5112,0.46833,1.0402,4
-1.0993,0.8778,0.41653,1.724,1.4891,4
-0.69746,1.4174,0.29909,0.2658,0.14252,4
-0.69746,2.8562,-0.37028,0.40757,0.81579,4
-0.16165,1.9569,-0.33505,-0.058255,1.2646,4
-0.69746,2.3166,0.35781,0.42782,0.06771,4
-0.69746,1.4174,0.51047,0.043011,0.36694,4
-0.96536,0.69794,0.53396,-0.17977,0.74099,4
-1.0993,0.15838,1.4499,-0.72661,-0.9048,4
-0.56351,0.8778,0.74534,-0.26079,1.3395,4
-0.56351,2.1368,0.67488,0.67086,-0.15671,4
-1.0993,1.7771,0.47524,0.48858,0.44175,4
-1.0993,0.69794,0.94498,0.043011,-0.007098,4
-0.96536,-0.20133,1.1446,-0.52408,-0.38114,4
-0.96536,-0.021475,1.4734,-0.50383,0.21733,4
-1.3672,-1.1006,-0.67561,0.87339,1.4891,4
-1.3672,1.4174,-1.1571,1.319,1.4891,4
-1.3672,0.8778,-1.4859,-0.46332,0.96541,4
-1.3672,-0.38118,-1.0866,-0.68611,-0.081906,4
-1.3672,1.4174,-0.5934,0.9139,0.8906,4
-0.83141,0.8778,0.65139,1.238,1.2646,4
-0.56351,-0.38118,0.85103,-0.70636,0.44175,4
-0.42955,-1.1006,-0.40551,-0.72661,0.29214,4
-0.69746,-0.021475,-0.64038,-0.72661,-0.15671,4
-0.69746,-0.74089,-0.89873,-0.72661,-0.53076,4
-0.2956,-1.1006,-1.4154,-0.72661,-1.5033,4
-1.0993,0.69794,-1.0866,-0.66585,-0.38114,4
-1.0993,0.33823,-1.1219,-0.72661,-1.8025,4
-1.2333,-0.20133,-1.5446,-0.72661,-1.8773,4
-1.2333,-0.92075,-1.9204,-0.38231,-0.081906,4
-1.0993,-0.021475,-2.214,-0.66585,-1.1292,4
-0.96536,-0.021475,-1.9439,-0.72661,-0.15671,4
-0.69746,-0.38118,-1.9909,-0.72661,-1.204,4
-0.56351,-0.92075,-1.8499,-0.72661,-0.9048,4
-0.2956,-0.74089,-1.9791,-0.72661,-2.4758,4
0.2402,0.15838,1.0859,-0.72661,-1.5781,4
0.5081,-0.56104,1.1798,-0.72661,-1.6529,5
-0.69746,-1.1006,0.12294,-0.72661,0.66618,5
-0.56351,-0.20133,0.96846,-0.58484,-0.38114,5
-0.69746,2.8562,0.8158,0.73162,1.3395,5
-0.83141,-0.021475,0.898,-0.46332,0.66618,5
-0.56351,-0.20133,0.3813,-0.52408,0.74099,5
-0.2956,0.33823,0.28735,-0.66585,0.74099,5
-0.42955,-0.021475,0.064225,-0.72661,0.66618,5
-0.56351,-0.021475,-0.2411,-0.72661,0.51656,5
-0.69746,-0.20133,-0.52294,-0.72661,-0.30633,5
-0.42955,-0.021475,-0.27633,-0.36205,0.59137,5
-0.16165,0.33823,-0.29982,1.2177,0.8906,5
-0.42955,2.3166,-0.3233,0.18478,0.74099,5
-0.16165,1.0577,-0.40551,-0.42281,0.66618,5
-0.16165,1.2375,0.5457,-0.17977,-0.60556,5
-0.83141,-0.56104,-0.34679,-0.72661,0.06771,5
-0.42955,2.1368,-0.46423,0.9139,1.115,5
-0.83141,0.8778,-0.076695,0.44808,-0.38114,5
-0.69746,2.3166,-0.053208,-0.30129,0.51656,5
-0.42955,2.3166,0.075969,-0.13927,0.81579,5
-0.96536,1.4174,0.32258,-0.078508,0.06771,5
-0.42955,2.8562,-0.39377,1.238,1.3395,5
-0.56351,1.7771,-0.088438,0.50884,-0.15671,5
-0.96536,0.15838,-0.21761,-0.72661,0.74099,5
-0.96536,0.69794,-0.12367,-0.72661,0.21733,5
-0.56351,3.036,-0.017978,0.063264,0.06771,5
-0.83141,0.51809,0.26386,-0.70636,0.21733,5
-0.83141,1.0577,0.35781,-0.58484,0.06771,5
-0.42955,2.3166,0.80406,0.73162,0.81579,5
-0.69746,1.4174,-0.029721,0.063264,1.3395,5
-0.42955,1.7771,-1.0162,1.2582,1.3395,5
-0.69746,0.8778,-0.017978,-0.56459,0.59137,5
-0.42955,2.1368,-0.1589,0.2658,0.21733,5
-0.83141,1.4174,-0.18238,-0.038002,1.3395,5
-0.56351,1.4174,-0.56992,0.2658,1.1898,5
-0.42955,1.7771,-0.31156,-0.3418,0.51656,5
-0.42955,1.2375,-0.14715,-0.70636,0.44175,5
-0.42955,0.8778,0.39304,0.083518,0.74099,5
-0.83141,0.51809,0.74534,0.58985,1.115,5
-0.69746,0.15838,-0.053208,-0.32155,0.66618,5
-0.96536,-0.20133,0.79231,-0.58484,0.29214,5
-0.83141,0.8778,-0.73432,0.34681,-0.15671,5
-0.83141,0.15838,-0.28807,-0.46332,0.44175,5
-0.96536,0.33823,0.27561,0.083518,0.74099,5
-0.2956,0.8778,-0.35853,-0.28104,1.115,5
-0.56351,0.8778,-0.54643,-0.28104,0.36694,5
-0.56351,0.15838,0.064225,-0.44307,0.29214,5
-0.69746,0.8778,-0.84001,-0.38231,0.96541,5
-0.83141,0.69794,-0.13541,0.38732,0.74099,5
-0.96536,-0.74089,0.14643,-0.72661,0.8906,5
-0.96536,0.51809,-0.5934,-0.078508,0.36694,5
-0.56351,0.33823,-0.13541,0.89365,0.96541,5
-0.96536,0.33823,0.94498,0.22529,0.51656,5
-0.96536,0.69794,-0.72258,0.87339,1.0402,5
-0.69746,1.7771,-0.053208,0.3063,0.81579,5
-0.96536,1.5972,-0.20587,1.9266,1.5639,5
-0.83141,0.51809,0.22863,-0.28104,0.8906,5
-0.83141,-0.021475,-0.88699,1.0759,1.4143,5
-0.96536,0.8778,-1.4037,0.67086,0.96541,5
-1.2333,-0.021475,-1.5916,-0.46332,0.59137,5
-1.0993,1.4174,-0.79304,1.9063,1.3395,5
-0.83141,3.3958,-0.19413,-0.038002,0.66618,5
-0.56351,0.8778,0.14643,-0.72661,-0.15671,5
-0.69746,1.9569,-0.69909,-0.72661,-0.007098,5
-0.69746,1.7771,-0.3233,-0.098762,0.51656,5
-0.69746,2.6763,-1.0514,0.77213,1.115,5
-0.69746,1.7771,-0.053208,1.5418,0.36694,5
-0.83141,0.69794,0.67488,0.16453,0.96541,5
-0.69746,3.036,-0.37028,0.22529,0.14252,5
-0.56351,2.1368,0.47524,0.20504,0.21733,5
-0.69746,-0.38118,-0.12367,-0.72661,0.06771,5
-0.96536,1.2375,0.56919,0.022758,-0.23152,5
-0.96536,3.7555,-0.64038,1.0557,1.5639,5
-0.96536,1.5972,0.36955,0.0025047,0.21733,5
-0.69746,2.4965,-1.0162,0.34681,0.74099,5
-0.56351,2.6763,0.36955,1.481,1.2646,5
-0.69746,0.69794,0.5457,-0.72661,-0.15671,5
-0.56351,1.0577,-0.79304,1.724,1.3395,5
-0.42955,0.15838,0.017252,-0.6456,0.29214,5
-0.027704,0.15838,0.29909,-0.62535,0.44175,5
-0.2956,1.2375,0.1934,0.022758,0.29214,5
-0.56351,1.4174,0.13469,-0.15952,-0.15671,5
-0.2956,1.0577,0.25212,-0.70636,-0.23152,5
0.10625,1.9569,-0.29982,-0.50383,0.74099,5
-0.16165,1.2375,-0.0062347,-0.3418,-0.007098,5
-0.42955,1.9569,-0.21761,-0.017749,-0.82999,5
-0.2956,0.33823,0.26386,-0.58484,-0.68037,5
-0.42955,1.2375,0.68662,1.1367,-0.15671,5
-0.56351,-0.74089,1.6848,-0.72661,0.36694,5
1.3118,-1.4603,0.15817,-0.54433,-1.3536,5
1.0439,-1.2805,-0.31156,0.022758,0.36694,6
-0.83141,-1.1006,-1.8382,-0.72661,-0.38114,6
-0.96536,-1.4603,-1.8147,-0.72661,0.21733,6
-0.69746,-0.20133,1.0272,-0.60509,-0.45595,6
-0.69746,0.15838,0.25212,-0.62535,0.36694,6
-0.56351,0.8778,0.80406,0.3063,-0.60556,6
-0.96536,0.33823,0.96846,-0.17977,0.14252,6
-0.69746,1.7771,-0.31156,0.063264,0.81579,6
-0.83141,1.7771,0.5457,0.22529,-0.38114,6
-1.0993,1.4174,0.55745,2.6759,0.8906,6
-1.3672,-0.021475,0.56919,0.83289,1.0402,6
-0.96536,-0.38118,0.5457,-0.70636,0.51656,6
-0.69746,1.0577,0.052482,0.38732,1.3395,6
-0.56351,-0.021475,0.49873,-0.60509,0.06771,6
-0.42955,0.33823,0.63965,0.44808,0.51656,6
-0.16165,1.0577,0.68662,1.2177,1.3395,6
0.10625,1.2375,0.36955,1.319,1.1898,6
-0.16165,1.7771,0.7336,0.063264,-0.38114,6
-0.69746,1.9569,1.0037,-0.70636,-0.30633,6
-0.16165,1.9569,0.21689,-0.58484,0.96541,6
0.10625,2.1368,0.42827,-0.40256,0.8906,6
-0.16165,1.9569,0.15817,1.3595,0.8906,6
-0.42955,1.0577,0.65139,-0.20003,-0.15671,6
-0.69746,0.51809,0.83929,-0.54433,0.06771,6
-0.83141,-0.021475,-0.20587,0.2658,0.59137,6
-1.2333,0.33823,0.68662,0.0025047,1.4143,6
-1.0993,-0.74089,0.92149,-0.72661,-0.081906,6
-1.0993,-0.74089,0.92149,-0.72661,0.36694,6
-0.96536,-0.92075,0.22863,-0.72661,0.96541,6
-0.83141,0.33823,-0.28807,-0.66585,1.2646,6
-0.16165,1.7771,-0.22936,0.20504,1.115,6
-0.2956,1.7771,0.74534,-0.60509,-0.68037,6
-1.0993,0.15838,1.0272,0.083518,1.5639,6
-1.2333,-0.74089,-0.39377,-0.72661,0.44175,6
-0.69746,-0.20133,-0.1589,-0.72661,1.115,6
-0.69746,-0.021475,0.98021,-0.20003,0.81579,6
-0.56351,1.9569,-0.21761,0.043011,0.81579,6
-0.42955,0.69794,0.60442,-0.36205,0.66618,6
-0.16165,3.036,0.42827,0.5696,0.8906,6
-0.027704,2.8562,0.82754,-0.20003,-0.97961,6
-0.83141,1.7771,0.52222,-0.36205,0.44175,6
-0.42955,2.1368,0.5457,-0.078508,1.1898,6
-1.0993,0.51809,0.27561,-0.17977,0.14252,6
-1.0993,2.3166,0.21689,-0.42281,-0.60556,6
-0.83141,3.3958,-0.076695,1.238,0.06771,6
-1.2333,0.51809,0.34607,-0.58484,0.81579,6
-1.2333,-0.20133,0.14643,-0.20003,0.81579,6
-1.2333,1.0577,1.2973,-0.60509,0.51656,6
-1.2333,-1.1006,1.2503,-0.72661,-0.23152,6
-1.3672,0.51809,-0.68735,-0.70636,-1.0544,6
-1.0993,1.0577,-0.96919,1.2177,1.1898,6
-1.5012,-0.92075,-1.2041,-0.70636,0.59137,6
-0.96536,1.2375,-0.11192,0.022758,0.44175,6
-0.83141,0.33823,1.0624,-0.68611,-0.45595,6
-0.56351,-0.20133,-0.029721,-0.58484,0.59137,6
-0.56351,1.0577,1.0507,0.16453,-0.38114,6
-0.56351,0.15838,0.75708,-0.66585,0.66618,6
-0.42955,3.7555,0.85103,1.5823,-1.1292,6
-1.0993,2.3166,0.898,2.6962,-0.15671,11
